"","CaseNum","SegmentNum","SegmentNumOverall","TaskType","User","FeatureName","Value"
"2741",8,64,502,"Coagulation","Expert","MaxForce",1.3146
"2742",8,65,503,"Coagulation","Expert","MaxForce",1.0626
"2743",8,66,504,"Coagulation","Expert","MaxForce",0.9219
"2744",8,67,505,"Coagulation","Expert","MaxForce",1.5729
"2745",8,68,506,"Coagulation","Expert","MaxForce",0.2331
"2746",8,69,507,"Coagulation","Expert","MaxForce",0.3969
"2747",8,70,508,"Coagulation","Expert","MaxForce",0.4767
"2748",8,71,509,"Coagulation","Expert","MaxForce",0.609
"2749",8,72,510,"Coagulation","Expert","MaxForce",0.3612
"2750",8,73,511,"Coagulation","Expert","MaxForce",0.9114
"2751",8,75,513,"Coagulation","Expert","MaxForce",0.2226
"2752",8,76,514,"Coagulation","Expert","MaxForce",0.1764
"2753",8,77,515,"Coagulation","Expert","MaxForce",0.2583
"2754",8,78,516,"Coagulation","Expert","MaxForce",0.2184
"2755",8,79,517,"Coagulation","Expert","MaxForce",0.4956
"2756",8,80,518,"Manipulation","Expert","MaxForce",0.3675
"2757",8,81,519,"Manipulation","Expert","MaxForce",0.5166
"2758",8,82,520,"Coagulation","Expert","MaxForce",0.1092
"2759",8,83,521,"Coagulation","Expert","MaxForce",0.504
"2760",8,84,522,"Coagulation","Expert","MaxForce",0.5733
"2761",8,85,523,"Coagulation","Expert","MaxForce",0.8274
"2762",8,86,524,"Coagulation","Expert","MaxForce",0.3633
"2763",8,87,525,"Coagulation","Expert","MaxForce",0.3192
"2764",8,88,526,"Coagulation","Expert","MaxForce",0.273
"2765",8,89,527,"Coagulation","Expert","MaxForce",0.3297
"2766",8,90,528,"Coagulation","Expert","MaxForce",0.3024
"2767",8,91,529,"Manipulation","Expert","MaxForce",0.0903
"2768",8,92,530,"Manipulation","Expert","MaxForce",0.6363
"2769",8,93,531,"Coagulation","Expert","MaxForce",0.0504
"2770",8,94,532,"Coagulation","Expert","MaxForce",0.4116
"2771",8,95,533,"Coagulation","Expert","MaxForce",0.105
"2772",8,96,534,"Coagulation","Expert","MaxForce",0.2856
"2773",8,97,535,"Coagulation","Expert","MaxForce",0.1995
"2774",8,98,536,"Coagulation","Expert","MaxForce",0.2709
"2775",8,99,537,"Coagulation","Novice","MaxForce",0.2415
"2776",8,100,538,"Coagulation","Novice","MaxForce",0.1575
"2777",8,102,540,"Coagulation","Novice","MaxForce",1.0857
"2778",8,104,542,"Manipulation","Novice","MaxForce",1.1781
"2779",8,107,545,"Coagulation","Novice","MaxForce",0.5376
"2780",8,108,546,"Coagulation","Novice","MaxForce",0.8883
"2781",8,109,547,"Coagulation","Novice","MaxForce",0.8358
"2782",8,110,548,"Coagulation","Novice","MaxForce",0.3906
"2783",8,112,550,"Dissecting","Novice","MaxForce",0.2583
"2784",8,113,551,"Coagulation","Novice","MaxForce",2.9106
"2785",8,114,552,"Coagulation","Novice","MaxForce",0.546
"2786",8,115,553,"Coagulation","Novice","MaxForce",1.6359
"2787",8,116,554,"Coagulation","Novice","MaxForce",1.176
"2788",8,117,555,"Coagulation","Novice","MaxForce",1.1424
"2789",8,118,556,"Coagulation","Novice","MaxForce",1.0794
"2790",8,119,557,"Manipulation","Novice","MaxForce",1.2201
"2791",8,120,558,"Coagulation","Novice","MaxForce",0.5481
"2792",8,121,559,"Coagulation","Expert","MaxForce",0.5313
"2793",8,122,560,"Coagulation","Expert","MaxForce",1.0269
"2794",8,125,563,"Coagulation","Novice","MaxForce",0.7266
"2795",8,126,564,"Pulling","Expert","MaxForce",0.7098
"2796",8,127,565,"Coagulation","Novice","MaxForce",1.9299
"2797",8,128,566,"Coagulation","Novice","MaxForce",0.7098
"2798",8,129,567,"Coagulation","Novice","MaxForce",0.3549
"2799",8,130,568,"Coagulation","Expert","MaxForce",0.7833
"2800",8,132,570,"Coagulation","Novice","MaxForce",0.8757
"2801",8,133,571,"Coagulation","Novice","MaxForce",1.2243
"2802",8,134,572,"Manipulation","Novice","MaxForce",1.3377
"2803",8,135,573,"Pulling","Expert","MaxForce",1.5183
"2804",8,136,574,"Pulling","Expert","MaxForce",1.3104
"2805",8,137,575,"Manipulation","Expert","MaxForce",0.9261
"2806",8,138,576,"Coagulation","Expert","MaxForce",0.945
"2807",8,139,577,"Coagulation","Expert","MaxForce",0.9744
"2808",8,140,578,"Coagulation","Expert","MaxForce",1.1508
"2809",8,141,579,"Coagulation","Expert","MaxForce",1.0626
"2810",8,142,580,"Coagulation","Expert","MaxForce",0.9534
"2811",8,143,581,"Coagulation","Expert","MaxForce",1.1928
"2812",8,144,582,"Coagulation","Novice","MaxForce",0.2814
"2813",8,145,583,"Coagulation","Novice","MaxForce",0.4704
"2814",8,146,584,"Coagulation","Novice","MaxForce",0.6951
"2815",8,147,585,"Coagulation","Novice","MaxForce",0.7413
"2816",8,148,586,"Coagulation","Novice","MaxForce",0.504
"2817",8,149,587,"Coagulation","Novice","MaxForce",0.8736
"2818",8,150,588,"Coagulation","Novice","MaxForce",1.7493
"2819",8,151,589,"Coagulation","Novice","MaxForce",1.5498
"2820",8,152,590,"Coagulation","Novice","MaxForce",0.8064
"2821",8,153,591,"Coagulation","Novice","MaxForce",0.2604
"2822",8,154,592,"Coagulation","Novice","MaxForce",0.3549
"2823",8,155,593,"Coagulation","Novice","MaxForce",0.2751
"2824",8,156,594,"Coagulation","Novice","MaxForce",0.6321
"2825",8,157,595,"Coagulation","Novice","MaxForce",0.462
"2826",8,158,596,"Coagulation","Novice","MaxForce",0.4515
"2827",8,159,597,"Coagulation","Novice","MaxForce",0.8505
"2828",8,160,598,"Coagulation","Novice","MaxForce",0.4998
"2829",8,161,599,"Coagulation","Novice","MaxForce",0.7266
"2830",8,162,600,"Coagulation","Novice","MaxForce",0.1995
"2831",8,163,601,"Coagulation","Novice","MaxForce",0.5082
"2832",8,165,603,"Coagulation","Novice","MaxForce",1.512
"2833",8,167,605,"Coagulation","Novice","MaxForce",1.0164
"2834",8,168,606,"Coagulation","Novice","MaxForce",1.2936
"2835",8,169,607,"Coagulation","Novice","MaxForce",0.5208
"2836",8,170,608,"Coagulation","Novice","MaxForce",1.4742
"2837",8,171,609,"Coagulation","Novice","MaxForce",2.331
"2838",8,172,610,"Manipulation","Novice","MaxForce",1.0983
"2839",8,173,611,"Coagulation","Expert","MaxForce",2.1147
"2840",8,174,612,"Coagulation","Expert","MaxForce",1.1277
"2841",8,175,613,"Coagulation","Expert","MaxForce",1.7493
"2842",8,176,614,"Coagulation","Novice","MaxForce",1.3692
"2843",8,177,615,"Coagulation","Novice","MaxForce",0.4515
"2844",8,180,618,"Coagulation","Novice","MaxForce",0.8841
"2845",8,181,619,"Coagulation","Expert","MaxForce",0.4137
"2846",8,182,620,"Coagulation","Expert","MaxForce",0.3066
"2847",9,2,622,"Coagulation","Expert","MaxForce",0.4074
"2848",9,3,623,"Coagulation","Expert","MaxForce",0.2226
"2849",9,4,624,"Coagulation","Expert","MaxForce",0.5292
"2850",9,5,625,"Coagulation","Novice","MaxForce",0.6447
"2851",9,6,626,"Coagulation","Expert","MaxForce",0.0714
"2852",9,7,627,"Coagulation","Expert","MaxForce",0.1638
"2853",9,8,628,"Coagulation","Expert","MaxForce",0.0861
"2854",9,9,629,"Coagulation","Expert","MaxForce",0.2877
"2855",9,10,630,"Coagulation","Novice","MaxForce",0.5061
"2856",9,11,631,"Coagulation","Novice","MaxForce",1.2999
"2857",9,14,634,"Manipulation","Expert","MaxForce",0.8631
"2858",9,15,635,"Coagulation","Expert","MaxForce",0.1176
"2859",9,16,636,"Coagulation","Expert","MaxForce",0.1848
"2860",9,17,637,"Coagulation","Expert","MaxForce",0.1344
"2861",9,18,638,"Coagulation","Expert","MaxForce",0.4452
"2862",9,19,639,"Coagulation","Novice","MaxForce",0.5796
"2863",9,20,640,"Coagulation","Novice","MaxForce",0.3633
"2864",9,21,641,"Coagulation","Novice","MaxForce",0.6426
"2865",9,22,642,"Coagulation","Expert","MaxForce",0.2373
"2866",9,23,643,"Coagulation","Novice","MaxForce",0.6195
"2867",9,24,644,"Coagulation","Expert","MaxForce",0.2205
"2868",9,25,645,"Coagulation","Expert","MaxForce",0.3969
"2869",9,26,646,"Coagulation","Expert","MaxForce",0.1092
"2870",9,27,647,"Coagulation","Novice","MaxForce",0.1155
"2871",9,28,648,"Coagulation","Expert","MaxForce",0.1533
"2872",10,1,649,"Coagulation","Expert","MaxForce",0.3507
"2873",10,2,650,"Coagulation","Expert","MaxForce",0.4284
"2874",10,3,651,"Coagulation","Expert","MaxForce",0.2331
"2875",10,4,652,"Dissecting","Expert","MaxForce",-0.1344
"2876",10,5,653,"Manipulation","Expert","MaxForce",0.2604
"2877",10,6,654,"Dissecting","Expert","MaxForce",0.0672
"2878",10,7,655,"Coagulation","Expert","MaxForce",0.1365
"2879",10,8,656,"Coagulation","Expert","MaxForce",0.168
"2880",10,9,657,"Dissecting","Expert","MaxForce",0.0483
"2881",10,10,658,"Coagulation","Expert","MaxForce",0.0336
"2882",10,11,659,"Coagulation","Expert","MaxForce",0.4095
"2883",10,12,660,"Coagulation","Expert","MaxForce",0.1197
"2884",10,13,661,"Coagulation","Expert","MaxForce",0.2247
"2885",10,14,662,"Coagulation","Expert","MaxForce",0.1407
"2886",10,15,663,"Coagulation","Expert","MaxForce",0.2058
"2887",10,16,664,"Coagulation","Expert","MaxForce",0.0882
"2888",10,17,665,"Coagulation","Expert","MaxForce",0.105
"2889",10,18,666,"Coagulation","Expert","MaxForce",0.1092
"2890",10,19,667,"Coagulation","Expert","MaxForce",0.0546
"2891",10,20,668,"Coagulation","Expert","MaxForce",0.0651
"2892",10,21,669,"Coagulation","Expert","MaxForce",0.0483
"2893",10,22,670,"Coagulation","Expert","MaxForce",0.1995
"2894",10,23,671,"Coagulation","Expert","MaxForce",0.2079
"2895",10,24,672,"Coagulation","Expert","MaxForce",0.2205
"2896",10,25,673,"Coagulation","Expert","MaxForce",-0.0084
"2897",10,26,674,"Coagulation","Novice","MaxForce",-0.0546
"2898",10,27,675,"Coagulation","Novice","MaxForce",-0.0777
"2899",10,28,676,"Coagulation","Expert","MaxForce",0.0315
"2900",10,29,677,"Dissecting","Expert","MaxForce",0.0378
"2901",10,30,678,"Coagulation","Expert","MaxForce",0.0798
"2902",10,31,679,"Coagulation","Expert","MaxForce",0.0588
"2903",10,32,680,"Coagulation","Expert","MaxForce",0
"2904",10,33,681,"Coagulation","Expert","MaxForce",0.0336
"2905",10,34,682,"Coagulation","Expert","MaxForce",-0.0567
"2906",10,35,683,"Coagulation","Expert","MaxForce",0.1071
"2907",10,36,684,"Coagulation","Expert","MaxForce",0.0525
"2908",10,37,685,"Coagulation","Expert","MaxForce",0.0777
"2909",10,38,686,"Coagulation","Expert","MaxForce",0.0735
"2910",10,39,687,"Coagulation","Expert","MaxForce",0.0126
"2911",11,1,688,"Coagulation","Expert","MaxForce",0.3108
"2912",11,2,689,"Coagulation","Expert","MaxForce",0.6447
"2913",11,3,690,"Coagulation","Expert","MaxForce",0.7098
"2914",11,4,691,"Coagulation","Expert","MaxForce",0.1701
"2915",11,5,692,"Coagulation","Expert","MaxForce",0.1554
"2916",12,1,693,"Coagulation","Expert","MaxForce",0.021
"2917",12,2,694,"Coagulation","Expert","MaxForce",-0.0105
"2918",12,3,695,"Coagulation","Expert","MaxForce",0.0042
"2919",12,4,696,"Coagulation","Expert","MaxForce",0.0945
"2920",12,5,697,"Coagulation","Expert","MaxForce",0.0735
"2921",12,6,698,"Coagulation","Expert","MaxForce",0.4746
"2922",12,7,699,"Manipulation","Expert","MaxForce",0.3906
"2923",12,8,700,"Manipulation","Expert","MaxForce",0.4347
"2924",12,9,701,"Manipulation","Expert","MaxForce",0.5187
"2925",13,1,702,"Coagulation","Expert","MaxForce",-0.0126
"2926",13,2,703,"Coagulation","Expert","MaxForce",0.1008
"2927",13,3,704,"Coagulation","Expert","MaxForce",0.378
"2928",13,4,705,"Coagulation","Expert","MaxForce",0.3885
"2929",13,5,706,"Dissecting","Expert","MaxForce",0.1008
"2930",13,6,707,"Manipulation","Expert","MaxForce",0.4284
"2931",13,7,708,"Manipulation","Expert","MaxForce",0.4788
"2932",13,8,709,"Manipulation","Expert","MaxForce",0.2436
"2933",13,9,710,"Coagulation","Expert","MaxForce",0.1386
"2934",13,11,712,"Coagulation","Expert","MaxForce",0.1743
"2935",13,12,713,"Coagulation","Expert","MaxForce",0.504
"2936",13,14,715,"Coagulation","Expert","MaxForce",1.0878
"2937",13,15,716,"Coagulation","Expert","MaxForce",0.483
"2938",13,16,717,"Coagulation","Expert","MaxForce",0.6783
"2939",13,17,718,"Coagulation","Expert","MaxForce",0.9618
"2940",14,1,721,"Manipulation","Expert","MaxForce",1.1823
"2941",14,2,722,"Manipulation","Expert","MaxForce",1.2453
"2942",14,3,723,"Manipulation","Expert","MaxForce",1.0395
"2943",15,1,724,"Coagulation","Expert","MaxForce",0.4725
"2944",15,2,725,"Coagulation","Expert","MaxForce",0.546
"2945",15,3,726,"Manipulation","Expert","MaxForce",0.5712
"2946",15,4,727,"Manipulation","Expert","MaxForce",0.3885
"2947",15,5,728,"Coagulation","Expert","MaxForce",0.1134
"2948",15,6,729,"Coagulation","Expert","MaxForce",0.2457
"2949",15,7,730,"Manipulation","Expert","MaxForce",0.2625
"2950",15,8,731,"Manipulation","Expert","MaxForce",0.3696
"2951",15,9,732,"Coagulation","Expert","MaxForce",-0.1449
"2952",15,10,733,"Coagulation","Expert","MaxForce",0.0063
"2953",15,11,734,"Coagulation","Expert","MaxForce",0.1491
"2954",15,12,735,"Coagulation","Expert","MaxForce",0.1512
"2955",15,13,736,"Coagulation","Expert","MaxForce",0.2079
"2956",15,14,737,"Coagulation","Expert","MaxForce",0.1533
"2957",15,15,738,"Manipulation","Expert","MaxForce",0.2772
"2958",15,16,739,"Coagulation","Expert","MaxForce",0.1659
"2959",15,17,740,"Manipulation","Expert","MaxForce",0.3045
"2960",15,18,741,"Manipulation","Expert","MaxForce",0.4578
"2961",15,19,742,"Coagulation","Expert","MaxForce",-0.0399
"2962",15,20,743,"Coagulation","Expert","MaxForce",-0.0231
"2963",15,21,744,"Coagulation","Expert","MaxForce",-0.0273
"2964",15,22,745,"Coagulation","Expert","MaxForce",0.1008
"2965",15,23,746,"Coagulation","Expert","MaxForce",0.0735
"2966",15,24,747,"Coagulation","Expert","MaxForce",0.0357
"2967",15,25,748,"Coagulation","Expert","MaxForce",0.2583
"2968",15,26,749,"Coagulation","Expert","MaxForce",0.3318
"2969",15,27,750,"Manipulation","Expert","MaxForce",0.5565
"2970",15,28,751,"Coagulation","Expert","MaxForce",0.2961
"2971",15,29,752,"Manipulation","Expert","MaxForce",0.7119
"2972",15,30,753,"Coagulation","Expert","MaxForce",0.1008
"2973",15,31,754,"Coagulation","Expert","MaxForce",0.2877
"2974",15,32,755,"Manipulation","Expert","MaxForce",0.3927
"2975",15,33,756,"Coagulation","Expert","MaxForce",-0.0105
"2976",15,34,757,"Coagulation","Expert","MaxForce",-0.126
"2977",15,36,759,"Manipulation","Expert","MaxForce",0.3192
"2978",15,37,760,"Manipulation","Expert","MaxForce",0.4788
"2979",15,38,761,"Coagulation","Expert","MaxForce",-0.1323
"2980",15,39,762,"Coagulation","Expert","MaxForce",-0.231
"2981",15,40,763,"Coagulation","Novice","MaxForce",0.1239
"2982",15,41,764,"Manipulation","Expert","MaxForce",0.4725
"2983",15,42,765,"Dissecting","Expert","MaxForce",0.0756
"2984",15,43,766,"Dissecting","Expert","MaxForce",0.1218
"2985",15,44,767,"Dissecting","Expert","MaxForce",0.0735
"2986",15,45,768,"Dissecting","Expert","MaxForce",0.0504
"2987",15,46,769,"Manipulation","Expert","MaxForce",0.5355
"2988",15,47,770,"Manipulation","Expert","MaxForce",0.5271
"2989",15,48,771,"Coagulation","Expert","MaxForce",0.0084
"2990",15,49,772,"Manipulation","Expert","MaxForce",0.5544
"2991",16,1,773,"Coagulation","Expert","MaxForce",0.7539
"2992",16,2,774,"Coagulation","Expert","MaxForce",0.4578
"2993",16,3,775,"Coagulation","Expert","MaxForce",0.4389
"2994",16,4,776,"Coagulation","Expert","MaxForce",0.063
"2995",16,5,777,"Coagulation","Expert","MaxForce",0.8316
"2996",16,6,778,"Coagulation","Expert","MaxForce",0.6279
"2997",16,7,779,"Coagulation","Expert","MaxForce",0.399
"2998",16,8,780,"Coagulation","Expert","MaxForce",0.0651
"2999",16,9,781,"Coagulation","Expert","MaxForce",0.2772
"3000",16,10,782,"Coagulation","Expert","MaxForce",0.3444
"3001",16,11,783,"Coagulation","Expert","MaxForce",0.4431
"3002",16,12,784,"Coagulation","Expert","MaxForce",0.1428
"3003",16,13,785,"Coagulation","Expert","MaxForce",-0.2037
"3004",16,14,786,"Coagulation","Expert","MaxForce",0.0651
"3005",16,15,787,"Coagulation","Expert","MaxForce",0.126
"3006",16,16,788,"Coagulation","Expert","MaxForce",-0.0483
"3007",16,17,789,"Coagulation","Expert","MaxForce",-0.0861
"3008",16,18,790,"Coagulation","Expert","MaxForce",-0.0105
"3009",16,19,791,"Coagulation","Expert","MaxForce",-0.0819
"3010",16,20,792,"Coagulation","Expert","MaxForce",0.0546
"3011",16,21,793,"Coagulation","Expert","MaxForce",0.0567
"3012",16,22,794,"Coagulation","Expert","MaxForce",0.0861
"3013",16,23,795,"Coagulation","Expert","MaxForce",0.105
"3014",16,24,796,"Coagulation","Expert","MaxForce",0.1617
"3015",16,25,797,"Coagulation","Expert","MaxForce",0.1764
"3016",16,26,798,"Coagulation","Expert","MaxForce",0.3948
"3017",16,27,799,"Coagulation","Expert","MaxForce",0.0714
"3018",16,28,800,"Coagulation","Expert","MaxForce",0.0609
"3019",16,29,801,"Coagulation","Expert","MaxForce",-0.0483
"3020",16,30,802,"Coagulation","Expert","MaxForce",-0.0903
"3021",16,31,803,"Coagulation","Expert","MaxForce",-0.1281
"3022",16,32,804,"Coagulation","Expert","MaxForce",0.0861
"3023",16,33,805,"Coagulation","Expert","MaxForce",0.1533
"3024",16,34,806,"Coagulation","Expert","MaxForce",0.1155
"3025",16,35,807,"Coagulation","Novice","MaxForce",0.1218
"3026",16,36,808,"Coagulation","Expert","MaxForce",0.2646
"3027",16,37,809,"Coagulation","Expert","MaxForce",0.3255
"3028",16,38,810,"Coagulation","Expert","MaxForce",0.2604
"3029",16,39,811,"Coagulation","Expert","MaxForce",0.105
"3030",16,40,812,"Coagulation","Novice","MaxForce",0.0483
"3031",16,41,813,"Coagulation","Novice","MaxForce",0.0252
"3032",16,42,814,"Coagulation","Novice","MaxForce",0.0903
"3033",16,43,815,"Coagulation","Novice","MaxForce",0.0735
"3034",16,44,816,"Coagulation","Novice","MaxForce",0.0525
"3035",16,45,817,"Coagulation","Novice","MaxForce",0.0252
"3036",16,46,818,"Coagulation","Novice","MaxForce",0.2436
"3037",16,47,819,"Coagulation","Expert","MaxForce",0.0735
"3038",16,48,820,"Coagulation","Expert","MaxForce",0.0546
"3039",16,49,821,"Coagulation","Expert","MaxForce",0.0483
"3040",16,50,822,"Manipulation","Expert","MaxForce",0.4158
"3041",16,51,823,"Manipulation","Expert","MaxForce",0.3465
"3042",16,52,824,"Coagulation","Expert","MaxForce",0.0336
"3043",16,53,825,"Coagulation","Expert","MaxForce",0.084
"3044",16,54,826,"Coagulation","Expert","MaxForce",0.0378
"3045",16,55,827,"Manipulation","Expert","MaxForce",0.2583
"3046",16,56,828,"Manipulation","Expert","MaxForce",0.4305
"3047",16,57,829,"Coagulation","Expert","MaxForce",0.1218
"3048",16,58,830,"Coagulation","Expert","MaxForce",-0.1701
"3049",16,59,831,"Manipulation","Expert","MaxForce",0.6447
"3050",16,60,832,"Manipulation","Expert","MaxForce",0.4347
"3051",16,61,833,"Coagulation","Expert","MaxForce",0.084
"3052",16,62,834,"Coagulation","Expert","MaxForce",0.1638
"3053",16,63,835,"Coagulation","Expert","MaxForce",0.0252
"3054",16,64,836,"Coagulation","Expert","MaxForce",0.0546
"3055",16,65,837,"Coagulation","Expert","MaxForce",0.1617
"3056",16,66,838,"Coagulation","Expert","MaxForce",0.084
"3057",16,67,839,"Coagulation","Expert","MaxForce",0.1218
"3058",16,68,840,"Coagulation","Expert","MaxForce",0.042
"3059",16,69,841,"Coagulation","Expert","MaxForce",0.126
"3060",16,70,842,"Coagulation","Expert","MaxForce",0.2163
"3061",16,71,843,"Coagulation","Expert","MaxForce",0.1764
"3062",16,72,844,"Coagulation","Expert","MaxForce",0.2184
"3063",16,73,845,"Coagulation","Expert","MaxForce",0.3948
"3064",16,74,846,"Coagulation","Expert","MaxForce",0.3108
"3065",16,75,847,"Coagulation","Expert","MaxForce",0.231
"3066",16,76,848,"Pulling","Expert","MaxForce",0.7581
"3067",16,77,849,"Manipulation","Expert","MaxForce",0.6153
"3068",16,78,850,"Manipulation","Expert","MaxForce",0.7182
"3069",16,79,851,"Coagulation","Expert","MaxForce",0.105
"3070",16,80,852,"Manipulation","Expert","MaxForce",0.3801
"3071",16,81,853,"Manipulation","Expert","MaxForce",0.5754
"3072",16,82,854,"Coagulation","Novice","MaxForce",0.3297
"3073",16,83,855,"Coagulation","Novice","MaxForce",0.3591
"3074",16,84,856,"Coagulation","Novice","MaxForce",0.1596
"3075",16,85,857,"Coagulation","Novice","MaxForce",0.1911
"3076",16,86,858,"Coagulation","Novice","MaxForce",0.2016
"3077",16,87,859,"Coagulation","Novice","MaxForce",0.2541
"3078",16,88,860,"Manipulation","Novice","MaxForce",0.6384
"3079",16,89,861,"Coagulation","Novice","MaxForce",0.3129
"3080",16,90,862,"Coagulation","Novice","MaxForce",0.0924
"3081",16,91,863,"Coagulation","Novice","MaxForce",0.4074
"3082",16,92,864,"Coagulation","Expert","MaxForce",0.0924
"3083",16,93,865,"Coagulation","Expert","MaxForce",0.2688
"3084",16,94,866,"Coagulation","Expert","MaxForce",0.1197
"3085",16,95,867,"Coagulation","Expert","MaxForce",0.1533
"3086",16,96,868,"Manipulation","Expert","MaxForce",0.357
"3087",16,97,869,"Coagulation","Expert","MaxForce",0.2352
"3088",16,98,870,"Manipulation","Expert","MaxForce",0.357
"3089",16,99,871,"Coagulation","Expert","MaxForce",0.1512
